title,url,date
"Cumhurbaşkanı Erdoğan, 2000 Köy Yaşam Merkezi’nin açılışını gerçekleştirdi",https://www.tccb.gov.tr/assets/video/2022B/2022-11-07-yasam-merkezi.mp4,07.11.2022
"Cumhurbaşkanlığı Kabinesi, Cumhurbaşkanı Erdoğan başkanlığında toplandı",https://www.tccb.gov.tr/assets/video/2022B/2022-11-07-kabine.mp4,07.11.2022
"Cumhurbaşkanı Recep Tayyip Erdoğan, Cumhurbaşkanlığı Külliyesinde gerçekleştirilen Cumhurbaşkanlığı Kabinesi Toplantısı’nın ardından basın açıklaması yaptı.",https://www.tccb.gov.tr/assets/video/2022B/2022-11-07-kabine-bt.mp4,07.11.2022
"Cumhurbaşkanı Erdoğan, Gaziantep’te “Kadınlarla Büyük Türkiye Yolunda” programına katıldı",https://www.tccb.gov.tr/assets/video/2022B/2022-11-06-gaziantep-02-kadin.mp4,06.11.2022
"Cumhurbaşkanı Erdoğan, 21. Yüzyılda Siyaset ve Yeni Açılımlar Forumu'nda yaptığı konuşma",https://www.tccb.gov.tr/assets/video/2022B/2022-11-05-forum.mp4,05.11.2022
"Cumhurbaşkanı Erdoğan, Gaziantep’te toplu açılış törenine katıldı",https://www.tccb.gov.tr/assets/video/2022B/2022-11-05-gaziantep-topluacilis.mp4,05.11.2022
"Emine Erdoğan, Kadın ve Adalet Zirvesi’nin gala yemeğine katıldı",https://www.tccb.gov.tr/assets/video/2022B/2022-11-05-ee-kadem.mp4,05.11.2022
"Cumhurbaşkanı Recep Tayyip Erdoğan eşi Emine Erdoğan ile birlikte, Atatürk Kültür Merkezi’nde düzenlenen 5. Uluslararası Kadın ve Adalet Zirvesi’nin açılış oturumuna katılarak bir konuşma yaptı.",https://www.tccb.gov.tr/assets/video/2022B/2022-11-04-kadin.mp4,04.11.2022
"Cumhurbaşkanı Recep Tayyip Erdoğan, TÜYAP Fuar ve Kongre Merkezi’nde düzenlenen 19. MÜSİAD EXPO Ticaret Fuarı’na katılarak, bir konuşma yaptı.",https://www.tccb.gov.tr/assets/video/2022B/2022-11-04-musiad.mp4,04.11.2022
"Cumhurbaşkanı ve AK Parti Genel Başkanı Recep Tayyip Erdoğan, Türkiye Büyük Millet Meclisi (TBMM) AK Parti Grup Toplantısı’na katılarak bir konuşma yaptı.",https://www.tccb.gov.tr/assets/video/2022B/2022-11-02-akparti.mp4,02.11.2022
"Cumhurbaşkanı Recep Tayyip Erdoğan, Cumhuriyet’in 100. yılı etkinlikleri kapsamında, Cumhurbaşkanlığı Külliyesi Sergi Salonu’nda düzenlenen, “Şut ve Gol: Türk Futbol Tarihi Sergisi’’ açılış törenine katıldı.",https://www.tccb.gov.tr/assets/video/2022B/2022-11-02-futbol.mp4,02.11.2022
"Cumhurbaşkanı Erdoğan, TFF Başkanı Büyükekşi ve yönetim kurulu üyelerini kabul etti",https://www.tccb.gov.tr/assets/video/2022B/2022-11-02-tff.mp4,02.11.2022
"Cumhurbaşkanı Erdoğan, Ampute Futbol Millî Takımı’nı kabul etti",https://www.tccb.gov.tr/assets/video/2022B/2022-11-02-ampute.mp4,02.11.2022
"Cumhurbaşkanı Erdoğan, Kulüpler Birliği heyetini kabul etti",https://www.tccb.gov.tr/assets/video/2022B/2022-11-02-kuluplerbirligi.mp4,02.11.2022
"Cumhurbaşkanı Recep Tayyip Erdoğan, Beştepe Millet Kongre ve Kültür Merkezi'nde düzenlenen Polis Akademisi Polis Amirleri Eğitimi Merkezi 6. Dönem Mezuniyet Töreni'ne katılarak bir konuşma yaptı.",https://www.tccb.gov.tr/assets/video/2022B/2022-11-01-polis.mp4,01.11.2022
8. Türk Tıp Dünyası Kurultayı ve Tıp Tarihine / Ortak Geçmişe Vefa Ödül Töreni (Hilton Bosphorus Hotel),https://www.tccb.gov.tr/assets/video/2022B/2022-10-31-tip.mp4,31.10.2022
İlçe Müftüleri İstişare Toplantısı (Sergi Salonu),https://www.tccb.gov.tr/assets/video/2022B/2022-10-31-muftu.mp4,31.10.2022
TOGG Gemlik Kampüsü Açılış Töreni (TOGG Gemlik Kampüsü),https://www.tccb.gov.tr/assets/video/2022B/2022-10-29-togg.mp4,29.10.2022
"“Türkiye Yüzyılı programımızla, Cumhuriyetimizin yeni yüzyılına güçlü bir başlangıç yapmak istiyoruz”",https://www.tccb.gov.tr/assets/video/2022B/2022-10-28-yuzyil.mp4,28.10.2022
"Cumhurbaşkanı Erdoğan, BBP Genel Başkanı Destici’yi kabul etti",https://www.tccb.gov.tr/assets/video/2022B/2022-10-25-mustafadestici.mp4,25.10.2022
Uganda Büyükelçisi Nusura Tiperu’nun Güven Mektubunu Takdim Töreni (Cumhurbaşkanlığı Külliyesi),https://www.tccb.gov.tr/assets/video/2022B/2022-10-25-uganda.mp4,25.10.2022
Hollanda Büyükelçisi Joep Wijnands’ın Güven Mektubunu Takdim Töreni (Cumhurbaşkanlığı Külliyesi),https://www.tccb.gov.tr/assets/video/2022B/2022-10-25-hollanda.mp4,25.10.2022
Kongo Cumhuriyeti Büyükelçisi Jean-Jaures Ondele’nin Güven Mektubunu Takdim Töreni (Cumhurbaşkanlığı Külliyesi),https://www.tccb.gov.tr/assets/video/2022B/2022-10-25-kongo.mp4,25.10.2022
Kabine Toplantısı (Cumhurbaşkanlığı Külliyesi),https://www.tccb.gov.tr/assets/video/2022B/2022-10-24-kabine.mp4,24.10.2022
"Cumhurbaşkanı Recep Tayyip Erdoğan, Cumhurbaşkanlığı Külliyesinde gerçekleştirilen Cumhurbaşkanlığı Kabinesi Toplantısı’nın ardından basın açıklaması yaptı.",https://www.tccb.gov.tr/assets/video/2022B/2022-10-24-kabine-bt.mp4,24.10.2022
"Diyarbakır Çevre Yolu, Toki 1525 Konut, 17 İşyeri, 1 Cami ve Büyükşehir Yatırımları ile Yapımı Tamamlanan Diğer Projelerin Toplu Açılış Töreni (İstasyon Meydanı)",https://www.tccb.gov.tr/assets/video/2022B/2022-10-23-diyarbakir-01-acilis.mp4,23.10.2022
"Cumhurbaşkanı Erdoğan, Malatya’da toplu açılış töreninde yaptığı konuşma",https://www.tccb.gov.tr/assets/video/2022B/2022-10-22-malatya-01-topluacilis.mp4,22.10.2022
"Cumhurbaşkanı Recep Tayyip Erdoğan, Malatya’da Sivil Toplum Kuruluşları ve Sektör Temsilcileri Buluşması’na katılarak bir konuşma yaptı.",https://www.tccb.gov.tr/assets/video/2022B/2022-10-22-malatya-stk.mp4,22.10.2022
Blockchain İstanbul – Blokzincir İstanbul (İstanbul Üniversitesi Cemil Bilsel Konferans Salonu),https://www.tccb.gov.tr/assets/video/2022B/2022-10-21-blokzincir.mp4,21.10.2022
İslam İşbirliği Teşkilatı 12. Enformasyon Bakanları Toplantısı (Mecidiye Kasrı),https://www.tccb.gov.tr/assets/video/2022B/2022-10-21-iit.mp4,21.10.2022
Cumhurbaşkanı Erdoğan Azerbaycan'da,https://www.tccb.gov.tr/assets/video/2022B/2022-10-20-azerbaycan-01-varis.mp4,20.10.2022
"Cumhurbaşkanı Erdoğan, Azerbaycan Dost Agropark Zengilan Akıllı Tarım Köyü Projesi İlk Etabı açılışına katıldı",https://www.tccb.gov.tr/assets/video/2022B/2022-10-20-azerbaycan-02-agropark.mp4,20.10.2022
"Cumhurbaşkanı Erdoğan, Azerbaycan Kumlak Tren İstasyonu'nun temel atma törenine katıldı",https://www.tccb.gov.tr/assets/video/2022B/2022-10-20-azerbaycan-03-trenistasyonu.mp4,20.10.2022
"Cumhurbaşkanı Erdoğan, Azerbaycan Akıllı Fidancılık ve Dostluk Orman Kompleksi’nin temel atma törenine katıldı",https://www.tccb.gov.tr/assets/video/2022B/2022-10-20-azerbaycan-04-fidan.mp4,20.10.2022
“Tüm projelerde Azerbaycan’ın yanında olmaya hazırız”,https://www.tccb.gov.tr/assets/video/2022B/2022-10-20-azerbaycan-06-bt.mp4,20.10.2022
"Emine Erdoğan, Anadolu Ajansı Çevre Forumu’na katıldı",https://www.tccb.gov.tr/assets/video/2022B/2022-10-20-ee-cevreforumu.mp4,20.10.2022
AK Parti Grup Toplantısı (TBMM),https://www.tccb.gov.tr/assets/video/2022B/2022-10-19-akparti.mp4,19.10.2022
"19 Ekim Muhtarlar Günü Münasebetiyle Muhtarlar Evi Açılışı ve 100 Muhtar Hizmet Binası Temel Atma Töreni (Esat Caddesi, Çankaya / Ankara)",https://www.tccb.gov.tr/assets/video/2022B/2022-10-19-muhtarlarevi.mp4,19.10.2022
"Cumhurbaşkanı Erdoğan, “e-İnsan Programı”nda yaptığı konuşma",https://www.tccb.gov.tr/assets/video/2022B/2022-10-18-e-insan.mp4,18.10.2022
"Cumhurbaşkanı Erdoğan, İstanbul'da tedavi gören madencileri ziyaret etti",https://www.tccb.gov.tr/assets/video/2022B/2022-10-16-ziyaret.mp4,16.10.2022
"Cumhurbaşkanı Erdoğan, patlama yaşanan TTK Amasra Müessesesi'ne ait maden ocağında incelemelerde bulundu",https://www.tccb.gov.tr/assets/video/2022B/2022-10-15-bartin-02-aciklama.mp4,15.10.2022
"Cumhurbaşkanı Erdoğan, Zeytinburnu Millet Bahçesi ve Buz Adası Açılış Töreni'ne katıldı",https://www.tccb.gov.tr/assets/video/2022B/2022-10-14-zeytinburnu.mp4,14.10.2022
"Cumhurbaşkanı Erdoğan, Özbekistan Cumhurbaşkanı Mirziyoyev ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-10-12-kazakistan-ozbekistan.mp4,12.10.2022
“Küresel güvenlik mimarisinin yeni bir anlayışla şekillendirilmesi gerektiğine inanıyoruz”,https://www.tccb.gov.tr/assets/video/2022B/2022-10-13-kazakistan-konusma.mp4,13.10.2022
"Cumhurbaşkanı Erdoğan, Belarus Cumhurbaşkanı Lukaşenko ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-10-12-kazakistan-belarus.mp4,12.10.2022
"Cumhurbaşkanı Erdoğan, Vietnam Başkan Yardımcısı Xuan ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2022B/2022-10-12-kazakistan-vietnam.mp4,12.10.2022
"Cumhurbaşkanı Erdoğan, Rusya Devlet Başkanı Putin ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-10-12-kazakistan-rusya.mp4,12.10.2022
Cumhurbaşkanı Erdoğan Kazakistan'da,https://www.tccb.gov.tr/assets/video/2022B/2022-10-12-kazakistan-01-varis.mp4,12.10.2022
"Cumhurbaşkanı Erdoğan, Kazakistan Akorda Sarayı’nda",https://www.tccb.gov.tr/assets/video/2022B/2022-10-12-kazakistan-02-basbasa.mp4,12.10.2022
“Kazakistan'la iş birliğimizi bundan sonraki süreçte daha da artıracağız”,https://www.tccb.gov.tr/assets/video/2022B/2022-10-12-kazakistan-03-bt.mp4,12.10.2022
"Cumhurbaşkanı Erdoğan, Arnavutluk Başbakanı Rama ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-10-11-arnavutluk.mp4,11.10.2022
"Cumhurbaşkanı Erdoğan, Çanakkale Ayvacık-Küçükkuyu Yolu Assos ve Troya Tünelleri Açılış Töreni'nde yaptığı konuşma",https://www.tccb.gov.tr/assets/video/2022B/2022-10-11-assos-troya.mp4,11.10.2022
"Cumhurbaşkanlığı Kabinesi, Cumhurbaşkanı Erdoğan başkanlığında toplandı",https://www.tccb.gov.tr/assets/video/2022B/2022-10-10-kabine.mp4,10.10.2022
"Cumhurbaşkanı Erdoğan, İstanbul Resim ve Heykel Müzesi’nin açılışını yaptı",https://www.tccb.gov.tr/assets/video/2022B/2022-10-09-muze.mp4,09.10.2022
"Cumhurbaşkanı Erdoğan, TÜGVA 5. Olağan Genel Kurulu ve 6. Gençlik Buluşması’na katıldı",https://www.tccb.gov.tr/assets/video/2022B/2022-10-09-tugva.mp4,09.10.2022
"Cumhurbaşkanı Erdoğan, Balıkesir’de toplu açılış töreninde yaptığı konuşma",https://www.tccb.gov.tr/assets/video/2022B/2022-10-08-topluacilis.mp4,08.10.2022
"Cumhurbaşkanı Erdoğan, Cemevleri toplu açılış ve temel atma töreninde yaptığı konuşma",https://www.tccb.gov.tr/assets/video/2022B/2022-10-07-toren.mp4,07.10.2022
"Cumhurbaşkanı Erdoğan, Cuma namazını Hz. Ali Camii’nde kıldı",https://www.tccb.gov.tr/assets/video/2022B/2022-10-07-cuma.mp4,07.10.2022
Cumhurbaşkanı Erdoğan Çekya’da,https://www.tccb.gov.tr/assets/video/2022B/2022-10-06-cekya-01-varis.mp4,06.10.2022
"Cumhurbaşkanı Erdoğan, Avrupa Siyasi Topluluğu toplantısı öncesi liderlerle bir araya geldi",https://www.tccb.gov.tr/assets/video/2022B/2022-10-06-cekya-02-liderler.mp4,06.10.2022
"Cumhurbaşkanı Erdoğan, Bulgaristan Cumhurbaşkanı Radev ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2022B/2022-10-06-cekya-04-bulgaristan.mp4,06.10.2022
"Cumhurbaşkanı Erdoğan, İspanya Başbakanı Sanchez ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-10-06-cekya-05-ispanya.mp4,06.10.2022
"Cumhurbaşkanı Erdoğan, AB Komisyonu Başkanı Leyen ve Çekya Başbakanı Fiala ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-10-06-cekya-06-abkomisyonu-cek.mp4,06.10.2022
"Cumhurbaşkanı Erdoğan, Ermenistan Başbakanı Paşinyan ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-10-06-cekya-07-ermenistan.mp4,06.10.2022
"“Katılım Finans Strateji Belgesi, finansal sisteme alternatif araçlar geliştirilmesi çabalarına önemli katkı sağlayacaktır”",https://www.tccb.gov.tr/assets/video/2022B/2022-10-03-katilim.mp4,03.10.2022
"“Yeni nesillere, üzerinde Türkiye Yüzyılını inşa edebilecekleri güçlü bir altyapı bırakıyoruz”",https://www.tccb.gov.tr/assets/video/2022B/2022-10-02-metro.mp4,02.10.2022
"Emine Erdoğan, Ukrayna Devlet Başkanı Zelenskiy'nin eşi Olena Zelenska ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-10-02-ee-ukrayna.mp4,02.10.2022
"Cumhurbaşkanı Erdoğan, TBMM 27. Dönem 6. Yasama Yılı açılışında yaptığı konuşma",https://www.tccb.gov.tr/assets/video/2022B/2022-10-01-yasama-cb.mp4,01.10.2022
"Cumhurbaşkanı Recep Tayyip Erdoğan, Dolmabahçe Ofisi'nde Ekonomik Dönüşüm ve Yeni Paradigmalar Zirvesi'ne katılarak bir konuşma yaptı.",https://www.tccb.gov.tr/assets/video/2022B/2022-09-30-ekonomi.mp4,30.09.2022
"Cumhurbaşkanı Erdoğan, TESK 21. Olağan Genel Kurulu’nda yaptığı konuşma",https://www.tccb.gov.tr/assets/video/2022B/2022-09-29-tesk.mp4,29.09.2022
"Cumhurbaşkanı Recep Tayyip Erdoğan, Dünya Göçebe Oyunları Açılış Töreni’ne katılarak bir konuşma yaptı.",https://www.tccb.gov.tr/assets/video/2022B/2022-09-29-gocebeoyunlari.JPG,29.09.2022
"Cumhurbaşkanı Recep Tayyip Erdoğan, Ankara Etlik Şehir Hastanesi açılış törenine katılarak, bir konuşma yaptı.",https://www.tccb.gov.tr/assets/video/2022B/2022-09-28-hastane.mp4,28.09.2022
“Kendi vatanımızla birlikte bölgemizde istikrar ve güven istiyoruz”,https://www.tccb.gov.tr/assets/video/2022B/2022-09-27-akparti.mp4,27.09.2022
"“Her alanda kadınlarımızın haklarını korumayı, onlara pozitif ayrımcılık yapmayı ilke edindik”",https://www.tccb.gov.tr/assets/video/2022B/2022-09-27-mkyk.mp4,27.09.2022
"Cumhurbaşkanı Recep Tayyip Erdoğan, Cumhurbaşkanlığı Külliyesinde gerçekleştirilen Cumhurbaşkanlığı Kabinesi Toplantısı’nın ardından basın açıklaması yaptı.",https://www.tccb.gov.tr/assets/video/2022B/2022-09-26-kabine-bt.mp4,26.09.2022
"Cumhurbaşkanı Erdoğan, Sakarya’da toplu açılış töreninde yaptığı konuşmada, “Bu gazi şehrimizi her alanda kalkındırmak, geliştirmek, büyütmek için 20 yıldır gece gündüz çalıştık, çalışıyoruz” dedi.",https://www.tccb.gov.tr/assets/video/2022B/2022-09-25-sakarya-01-acilis.mp4,25.09.2022
"Cumhurbaşkanı Erdoğan, İstanbul Ticaret Odası 140. Yıl Özel Ödülleri Töreni’ne katıldı",https://www.tccb.gov.tr/assets/video/2022B/2022-09-25-ito.mp4,25.09.2022
"Cuma namazını Üsküdar’daki Hz. Ali Camii’nde kılan Cumhurbaşkanı Recep Tayyip Erdoğan, namazın ardından basın mensuplarının sorularını cevapladı.",https://www.tccb.gov.tr/assets/video/2022B/2022-09-23-cuma.mp4,23.09.2022
"Cumhurbaşkanı Erdoğan, Polonya Cumhurbaşkanı Duda ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-09-22-abd-polonya.mp4,22.09.2022
"Cumhurbaşkanı Recep Tayyip Erdoğan,  New York’ta Dış Ekonomik İlişkiler Kurulu (DEİK) Türkiye-ABD İş Konseyi tarafından düzenlenen yemekte Amerika Birleşik Devletleri’nin (ABD) önde gelen iş insanlarıyla bir araya geldi.",https://www.tccb.gov.tr/assets/video/2022B/2022-09-22-abd-23-isadamlari.mp4,22.09.2022
"Emine Erdoğan: “Mutfak, kültürel mirasın en önemli unsurlarından biridir”",https://www.tccb.gov.tr/assets/video/2022B/2022-09-21-abd-ee-mutfak.mp4,21.09.2022
"Cumhurbaşkanı Erdoğan, Avusturya Cumhurbaşkanı Van der Bellen ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-09-21abd-avusturya.mp4,21abd.09.2022
"Cumhurbaşkanı Erdoğan, Lübnan Başbakanı Mikati ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2022B/2022-09-21-abd-lubnan.mp4,21.09.2022
"Cumhurbaşkanı Erdoğan, Amerikan Yahudi Toplumu Çatı Kuruluşları Temsilcilerini kabul etti",https://www.tccb.gov.tr/assets/video/2022B/2022-09-20-abd-yahudi.mp4,20.09.2022
"Cumhurbaşkanı Erdoğan, Gürcistan Başbakanı Garibaşvili’yi kabul etti",https://www.tccb.gov.tr/assets/video/2022B/2022-09-20-abd-gurcistan.mp4,20.09.2022
"Cumhurbaşkanı Erdoğan, Guatemala Cumhurbaşkanı Giammattei ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-09-20-abd-guatemala.mp4,20.09.2022
"Cumhurbaşkanı Erdoğan, Dünya Yahudi Kongresi Başkanı Lauder’i kabul etti",https://www.tccb.gov.tr/assets/video/2022B/2022-09-20-abd-yahudikongre.mp4,20.09.2022
"Cumhurbaşkanı Recep Tayyip Erdoğan, ABD’nin New York şehrinde Birleşmiş Milletler 77. Genel Kurulu’na katılarak bir konuşma yaptı.",https://www.tccb.gov.tr/assets/video/2022B/2022-09-20-abd-12-bmkonusma.mp4,20.09.2022
"Cumhurbaşkanı Erdoğan, Ürdün Kralı II. Abdullah’la bir araya geldi",https://www.tccb.gov.tr/assets/video/2022B/2022-09-20-abd-13-urdun.mp4,20.09.2022
"Cumhurbaşkanı Erdoğan, BM Genel Sekreteri Guterres ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2022B/2022-09-20-abd-14-bmgensek.mp4,20.09.2022
"Cumhurbaşkanı Erdoğan, BM Genel Sekreteri Guterres ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2022B/2022-09-20-abd-16-bmgensek.mp4,20.09.2022
"Cumhurbaşkanı Erdoğan, İsrail Başbakanı Lapid ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-09-20-abd-17-israil.mp4,20.09.2022
"Cumhurbaşkanı Erdoğan, Japonya Başbakanı Kişida ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-09-20-abd-15-japonya.mp4,20.09.2022
"Emine Erdoğan, ABD'de ""Uluslararası Müslüman Kadınlar Başarı ve Topluma Katkı Ödülü""nü aldı",https://www.tccb.gov.tr/assets/video/2022B/2022-09-19-abd-ee-toren.mp4,19.09.2022
"“Türkiye ve ABD’nin, iki güçlü stratejik ortak ve 70 yıllık müttefik olarak, aralarında çözemeyeceği hiçbir sorun yoktur”",https://www.tccb.gov.tr/assets/video/2022B/2022-09-19-abd-yemek.mp4,19.09.2022
"Cumhurbaşkanı Erdoğan, ABD'li Senatör Graham'ı kabul etti",https://www.tccb.gov.tr/assets/video/2022B/2022-09-19-abd-graham.mp4,19.09.2022
"Cumhurbaşkanı Erdoğan, Yemen Başkanlık Konseyi Başkanı El-Alimi'yi kabul etti",https://www.tccb.gov.tr/assets/video/2022B/2022-09-19-abd-yemen.mp4,19.09.2022
“Eğitimde kalitenin yükseltilmesi ve fırsat eşitliğinin sağlanmasına yönelik tarihî nitelikte adımlar atıyoruz”,https://www.tccb.gov.tr/assets/video/2022B/2022-09-19-abd-egitim.mp4,19.09.2022
"Cumhurbaşkanı Erdoğan, Çin Devlet Başkanı Şi ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-09-15-ozbekistan-06-cin.mp4,15.09.2022
"umhurbaşkanı Erdoğan, Moğolistan Cumhurbaşkanı Khurelsukh ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2022B/2022-09-15-ozbekistan-07-mogolistan.mp4,15.09.2022
"Cumhurbaşkanı Erdoğan, Hindistan Başbakanı Modi’yi kabul etti",https://www.tccb.gov.tr/assets/video/2022B/2022-09-15-ozbekistan-08-hindistan.mp4,15.09.2022
"Emine Erdoğan, Semerkant'ın ""Ebedi Şehir"" olarak anılan bölgesini gezdi",https://www.tccb.gov.tr/assets/video/2022B/2022-09-15-ozbekistan-12-ee-sehirgezi.mp4,15.09.2022
"Cumhurbaşkanı Erdoğan, İran Cumhurbaşkanı Reisi ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-09-15-ozbekistan-09-iran.mp4,15.09.2022
"Cumhurbaşkanı Erdoğan, Rusya Federasyonu Devlet Başkanı Putin ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2022B/2022-09-15-ozbekistan-10-rusya.mp4,15.09.2022
"Cumhurbaşkanı Erdoğan, Özbekistan Cumhurbaşkanı Mirziyoyev ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-09-15-ozbekistan-11-ozbekistan.mp4,15.09.2022
"Cumhurbaşkanı Recep Tayyip Erdoğan, Özbekistan’ın Semerkant kentinde düzenlenen Şanhay İşbirliği Teşkilatı 22. Devlet Başkanları Zirvesi’ne katılarak bir konuşma yaptı.",https://www.tccb.gov.tr/assets/video/2022B/2022-09-15-ozbekistan-13-oturum.mp4,15.09.2022
Cumhurbaşkanı Erdoğan Özbekistan’da,https://www.tccb.gov.tr/assets/video/2022B/2022-09-15-ozbekistan-01-varis.mp4,15.09.2022
"Cumhurbaşkanı Erdoğan, Azerbaycan Cumhurbaşkanı Aliyev ile görüştü",https://www.tccb.gov.tr/assets/video/2022B/2022-09-15-ozbekistan-03-basbasa.mp4,15.09.2022
"Emine Erdoğan, Semerkant'ta Konigil Kâğıt Fabrikasını ziyaret etti",https://www.tccb.gov.tr/assets/video/2022B/2022-09-15-ee-ozbekistan-06-semerkant.mp4,15.09.2022
"Cumhurbaşkanı Erdoğan, Pakistan Başbakanı Şerif ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2022B/2022-09-15-ozbekistan-05-pakistan.JPG,15.09.2022
Kenya Büyükelçisi Leonard Ngeywa Boiyo’nun Güven Mektubunu Takdim Töreni (Cumhurbaşkanlığı Külliyesi),https://www.tccb.gov.tr/assets/video/2022B/2022-09-14-kenya.mp4,14.09.2022
KKTC Büyükelçisi İsmet Korukoğlu’nun Güven Mektubunu Takdim Töreni (Cumhurbaşkanlığı Külliyesi),https://www.tccb.gov.tr/assets/video/2022B/2022-09-14-kktc.mp4,14.09.2022
